"","V_bh","V_con","V_new"
"1125",1064062.59746998,1077476.42416617,1120298.0683275
"1126",1061463.93131999,1074975.36559051,1117044.95612952
"1127",1058844.10165305,1072448.1531342,1113765.36413914
"1128",1060851.1484173,1074389.74812966,1116274.91993946
"1129",1060924.01203886,1074460.48511436,1116364.42579164
"1130",1067712.21550253,1081014.21118263,1124856.16485427
"1131",1063238.34222337,1076721.52603474,1119256.79349628
"1132",1063933.07851366,1077391.24608791,1120124.38643157
"1133",1062189.84082792,1075713.27271709,1117941.58632806
"1134",1070365.65210945,1083598.42829161,1128169.50029241
"1135",1068799.26524958,1082099.23141673,1126207.97594222
"1136",1072561.36205717,1085706.7806295,1130913.45035677
"1137",1082392.59918511,1095101.98860674,1143212.63314014
"1138",1083984.72867496,1096610.91891081,1145203.04444672
"1139",1083284.74404284,1095949.15059476,1144325.5625639
"1140",1077018.68065921,1090018.24817042,1136483.8029472
"1141",1084475.54407614,1097116.20029447,1145812.16934336
"1142",1087733.8988956,1100198.51339382,1149887.36178235
"1143",1089941.33676026,1102281.1521211,1152647.6469275
"1144",1086941.52753248,1099457.73012676,1148892.62451058
"1145",1093284.58407824,1105444.88467244,1156827.39574953
"1146",1086140.1474267,1098738.30897254,1147886.61550002
"1147",1089856.95773479,1102249.03764338,1152535.42744639
"1148",1083359.33733849,1096131.47589726,1144403.94369542
"1149",1088304.55815003,1100814.16413623,1150589.74286371
"1150",1085466.81253641,1098139.3248733,1147037.49444084
"1151",1078644.72117704,1091693.01679266,1138500.03262088
"1152",1084692.16868728,1097443.44972667,1146064.93783459
"1153",1087183.75306378,1099800.55213472,1149180.74709535
"1154",1079041.72487627,1092116.68529643,1138991.78031603
"1155",1068991.8290066,1082565.78727777,1126415.68949278
"1156",1073349.17476588,1086744.93265457,1131865.93939568
"1157",1080916.087073,1093973.32983001,1141331.99896324
"1158",1084559.26356312,1097431.24003342,1145888.68027657
"1159",1078095.59438361,1091317.17010072,1137799.67628805
"1160",1080354.16363649,1093466.48796727,1140623.93702615
"1161",1085180.16212366,1098049.78708307,1146660.56522218
"1162",1080671.80571694,1093787.25034424,1141018.04857499
"1163",1081295.61734224,1094379.90567231,1141796.90056944
"1164",1091425.65970621,1103991.82716884,1154469.94846414
"1165",1087712.99937345,1100500.30679635,1149823.00674468
"1166",1087853.03673125,1100633.02858685,1149996.56037565
"1167",1093298.42641313,1105770.79254606,1156808.1708345
"1168",1095236.87282731,1107592.00205319,1159231.89387682
"1169",1091820.17150336,1104389.13701884,1154955.25606918
"1170",1094189.20901432,1106617.5902116,1157917.73469177
"1171",1089775.38035792,1102476.28038456,1152393.49116578
"1172",1087439.39300582,1100276.37633063,1149469.04267972
"1173",1072518.49058555,1086194.60878511,1130798.34846036
"1174",1072789.45721968,1086454.18247749,1131135.72080188
"1175",1060460.42295867,1074668.10350175,1115707.9720234
"1176",1062088.9734853,1076242.64932967,1117743.9533312
"1177",1064319.93130579,1078396.37061166,1120533.66664509
"1178",1058726.65445233,1073008.22435771,1113533.69753493
"1179",1055482.07969577,1069867.20326888,1109472.42448841
"1180",1055376.67000219,1069765.20283736,1109338.87476869
"1181",1047914.16927842,1062517.97372174,1100000.13275199
"1182",1042692.46655189,1057412.48962113,1093465.07718945
"1183",1045811.37030528,1060477.38159207,1097365.78845458
"1184",1049476.71763332,1064068.96985647,1101950.20992031
"1185",1054162.5695179,1068645.47994981,1107811.48668719
"1186",1060876.94663498,1075174.88232195,1116210.85422497
"1187",1059194.4345969,1073549.29395818,1114104.03405181
"1188",1061387.16873019,1075672.23917065,1116845.92188828
"1189",1059898.30770847,1074234.39466176,1114981.39786679
"1190",1047653.83598234,1062389.47604723,1099659.45373194
"1191",1046255.62952824,1061022.04493828,1097908.35670546
"1192",1046106.93917174,1060876.67119838,1097720.6542203
"1193",1046699.26948531,1061457.20051324,1098460.11679753
"1194",1052351.69619486,1066992.34325516,1105530.7719854
"1195",1053814.40956559,1068417.6463987,1107359.25784375
"1196",1050732.25136798,1065419.66179296,1103501.20039579
"1197",1050140.23504387,1064842.40733383,1102758.80845995
"1198",1050074.07130505,1064778.13019676,1102674.36327883
"1199",1044036.2623508,1058884.33220672,1095118.19560416
"1200",1048344.42691703,1063113.4932116,1100506.90999831
"1201",1046509.85424266,1061319.94646331,1098209.83155704
"1202",1047889.0048152,1062670.97145468,1099933.76364229
"1203",1050343.05952836,1065071.82301319,1103002.61578828
"1204",1053796.88643435,1068443.07077185,1107322.38290194
"1205",1056767.87307036,1071334.17886392,1111038.0202698
"1206",1059701.62608749,1074181.45231555,1114707.07093372
"1207",1061626.42188162,1076044.65063749,1117113.71432023
"1208",1058611.70600972,1073132.22740016,1113340.0407102
"1209",1059863.1937039,1074345.04169416,1114904.24100205
"1210",1054228.03616105,1068892.84579538,1107851.87077332
"1211",1062127.76299997,1076576.46138876,1117734.34788307
"1212",1051653.65841312,1066460.96959147,1104627.48711289
"1213",1052893.83301087,1067670.4620465,1106177.53245848
"1214",1046251.22975062,1061200.89742339,1097864.64614814
"1215",1043792.68155585,1058792.29444185,1094786.84953574
"1216",1034455.11198458,1049621.197101,1083102.02137705
"1217",1031274.64834319,1046470.18658226,1079120.96415784
"1218",1037114.95071252,1052274.44812452,1086426.68937124
"1219",1040020.40760702,1055146.41441745,1090060.33592652
"1220",1038465.85803571,1053614.48607425,1088113.62239178
"1221",1050621.75499291,1065615.01056627,1103321.41955352
"1222",1048266.68418506,1063316.30393572,1100373.09384763
"1223",1044738.73715072,1059865.56297212,1095957.26540715
"1224",1046297.7038047,1061395.80348126,1097906.1833735
"1225",1048801.88493476,1063850.18273475,1101037.75369232
"1226",1052138.43381694,1067112.96102539,1105210.78254259
"1227",1048460.85104943,1063528.37874045,1100607.72987277
"1228",1038417.47678571,1053704.24765473,1088039.7988829
"1229",1031716.75156337,1047088.17379241,1079654.19037359
"1230",1035135.84935488,1050485.56078663,1083930.50441921
"1231",1030847.04710037,1046238.12865281,1078562.69392727
"1232",1044002.00579557,1059319.58465868,1095020.51713559
"1233",1043051.41099211,1058385.98460948,1093829.47180639
"1234",1050656.0885906,1065863.16076717,1103342.78330651
"1235",1048565.70573696,1063822.42444094,1100725.63516893
"1236",1050268.15096474,1065488.05477546,1102854.07352682
"1237",1054687.56280745,1069805.24658087,1108381.9805133
"1238",1053437.6549934,1068589.67991015,1106816.43474524
"1239",1058505.46105391,1073526.05634643,1113155.61257705
"1240",1065040.54647647,1079862.84580707,1121330.65034665
"1241",1062245.17838819,1077169.08829754,1117831.42468347
"1242",1066705.02947716,1081478.59483241,1123409.92925488
"1243",1062489.76323795,1077422.25276252,1118134.12702528
"1244",1060620.40296102,1075616.85073501,1115793.52233567
"1245",1065090.08374994,1079942.99351681,1121384.32582765
"1246",1068685.19255514,1083408.37763723,1125880.86485361
"1247",1071856.8750476,1086456.17382677,1129847.61287706
"1248",1065627.09087231,1080487.26129669,1122051.24580583
"1249",1066671.6716158,1081494.03260718,1123356.56412097
"1250",1053763.47979481,1069069.03652538,1107204.17340344
"1251",1055383.04003244,1070646.82311746,1109228.90606165
"1252",1052029.0192606,1067385.72093797,1105030.69416081
"1253",1051700.06382314,1067065.18082015,1104617.44400635
"1254",1057566.67569792,1072790.14052883,1111956.08767297
"1255",1074291.40856712,1089023.52974374,1132880.4123278
"1256",1079834.35219994,1094325.2843675,1139814.08229007
"1257",1080705.98124514,1095155.42311495,1140903.00344031
"1258",1083411.77847836,1097729.16485517,1144286.83582741
"1259",1086584.96778363,1100740.43448706,1148255.46917506
"1260",1077061.00456284,1091729.43032881,1136337.42528209
"1261",1081035.9284049,1095522.80503985,1141309.18888216
"1262",1082033.40848447,1096471.74005189,1142555.57484661
"1263",1085004.54460456,1099294.85666756,1146271.39924895
"1264",1089273.21100458,1103340.40288473,1151610.69353755
"1265",1098483.81494726,1112037.642429,1163133.34007952
"1266",1098534.60778638,1112085.87595434,1163195.23096871
"1267",1105017.52116025,1118159.72079028,1171304.99107098
"1268",1111909.95098267,1124582.78213691,1179927.13815369
"1269",1103927.46362106,1117188.54711495,1169937.78885573
"1270",1121198.63846446,1133296.33286915,1191545.82170868
"1271",1132425.1963759,1143621.07790546,1205590.82985637
"1272",1125202.65718457,1137039.33187695,1196552.32770906
"1273",1128436.80926992,1140004.58504346,1200597.23768714
"1274",1129913.73075546,1141355.6374592,1202443.50073874
"1275",1121101.9339693,1133309.56415788,1191416.51948878
"1276",1129755.81503517,1141270.20554957,1202242.59436729
"1277",1128324.2162847,1139963.44198105,1200449.71689958
"1278",1135062.78735559,1146126.04057462,1208879.35591237
"1279",1136132.13085984,1147099.60828324,1210215.65739379
"1280",1128548.11445273,1140208.1533788,1200724.87495409
"1281",1135749.79061982,1146794.21606599,1209733.95106325
"1282",1136241.54613242,1147242.11944599,1210347.5744495
"1283",1141707.61665135,1152210.58433359,1217185.06077167
"1284",1151885.97767831,1161420.90031142,1229918.5649775
"1285",1150439.2223968,1160123.00262603,1228106.72365816
"1286",1144322.69561404,1154626.45882988,1220452.06423646
"1287",1145379.98677178,1155582.14433262,1221773.28582191
"1288",1156715.03479965,1165811.84960947,1235954.03680327
"1289",1158297.35415051,1167228.10619561,1237932.17366396
"1290",1159549.58110446,1168347.88543881,1239497.29891762
"1291",1155090.42220472,1164368.6870303,1233916.33819116
"1292",1168690.19244999,1176549.66030959,1250930.70961094
"1293",1163272.9984887,1171748.96355055,1244151.05541545
"1294",1161394.02385724,1170077.74676347,1241798.42124546
"1295",1158396.28454991,1167406.61988143,1238045.98871303
"1296",1171668.59868331,1179265.14501075,1254650.64704562
"1297",1168819.73417349,1176746.16089393,1251084.48665982
"1298",1179442.09740914,1186162.92763426,1264373.52642915
"1299",1173884.00302132,1181276.30847724,1257417.57762
"1300",1182903.97648356,1189243.88395972,1268701.70730485
"1301",1181395.43832434,1187921.78396899,1266812.56324892
"1302",1189701.9256179,1195217.72126892,1277203.9790395
"1303",1187699.8487069,1193471.13749071,1274697.31929736
"1304",1187708.83328433,1193480.21006226,1274706.89968952
"1305",1187078.57415996,1192930.45578971,1273916.658362
"1306",1190414.6669665,1195849.41684402,1278089.11657044
"1307",1188294.1107437,1194000.67772224,1275434.21551336
"1308",1179454.44399073,1186277.79834206,1264372.36336092
"1309",1182134.90598035,1188636.7009621,1267724.49629123
"1310",1198095.98172363,1202648.51817018,1287693.33315011
"1311",1196642.76223212,1201388.69366053,1285873.40381122
"1312",1197180.64601603,1201857.1709438,1286544.74289054
"1313",1199703.64115269,1204049.41373001,1289699.85329442
"1314",1197605.57372723,1202232.09777451,1287073.09022057
"1315",1205854.54400671,1209393.48096122,1297392.54072314
"1316",1199524.0699371,1203931.60644233,1289470.19045614
"1317",1201385.42230095,1205546.68624337,1291797.45342268
"1318",1204576.05567203,1208310.43502875,1295787.91278546
"1319",1197494.31240405,1202194.54265418,1286925.57449745
"1320",1200144.63947617,1204496.83201502,1290240.00261898
"1321",1193050.50275143,1198350.34439921,1281362.15763788
"1322",1185629.97815231,1191888.31667972,1272075.93614835
"1323",1183523.58778524,1190044.74475815,1269438.75940996
"1324",1181852.76444699,1188580.29058933,1267346.56413803
"1325",1190277.54317817,1195980.11381073,1277885.98617537
"1326",1190231.825838,1195941.44425591,1277827.12352824
"1327",1188835.57942719,1194724.03292824,1276078.47890791
"1328",1192307.99055369,1197759.4495801,1280421.49859828
"1329",1197068.77263839,1201910.19168956,1286376.52803154
"1330",1199601.61771258,1204111.49314324,1289543.96267727
"1331",1204237.78723948,1208132.33942464,1295343.07687821
"1332",1212090.84148533,1214920.26318962,1305167.1572395
"1333",1211787.59947797,1214661.01732595,1304786.07972878
"1334",1219754.16940218,1221510.43876932,1314752.19090685
"1335",1211987.81829271,1214873.16580919,1305033.27128757
"1336",1213503.96710522,1216177.50362247,1306928.61557067
"1337",1200148.63909678,1204711.9872484,1290216.7680554
"1338",1202195.9840177,1206487.91630204,1292776.74490934
"1339",1210536.9748881,1213709.18038041,1303211.33157527
"1340",1221877.31660326,1223467.76118579,1317398.70601817
"1341",1225922.88353608,1226922.47299265,1322458.8582534
"1342",1224726.54422122,1225905.58865039,1320960.33739154
"1343",1224475.79119578,1225693.37881874,1320644.934095
"1344",1232521.74712681,1232549.96422437,1330710.3730448
"1345",1221754.89856802,1223427.61294612,1317237.23101692
"1346",1216311.43263593,1218781.39681267,1310424.70533159
"1347",1205893.49310787,1209854.6067641,1297388.11828296
"1348",1206259.07647734,1210171.57525483,1297843.87508373
"1349",1215018.85889174,1217734.34483176,1308802.45372952
"1350",1213125.64781772,1216111.72535659,1306432.00692259
"1351",1212407.97082658,1215496.60669422,1305532.38836016
"1352",1215990.65783523,1218576.92981422,1310013.38523428
"1353",1210570.93758636,1213932.52815656,1303230.57014778
"1354",1211508.3391211,1214740.60671101,1304401.78583693
"1355",1223770.97571126,1225287.83052776,1319743.13562743
"1356",1223675.51274719,1225207.86578872,1319622.03125568
"1357",1220963.36607503,1222896.37250353,1316226.93222836
"1358",1214172.50255528,1217095.66902972,1307728.54268134
"1359",1213046.3458871,1216130.34757432,1306317.834347
"1360",1197455.09475545,1202735.70888772,1286808.39981996
"1361",1191195.22809405,1197298.41054182,1278974.39354212
"1362",1190676.97308318,1196847.31407627,1278324.29176141
"1363",1196300.55041719,1201759.05513766,1285358.85061061
"1364",1199404.55288061,1204459.56234652,1289240.91738172
"1365",1203473.34503339,1207990.93133891,1294330.12901218
"1366",1201428.75287546,1206223.25893402,1291770.27419306
"1367",1197990.75730573,1203245.87639781,1287466.99302511
"1368",1203912.85422555,1208391.08597284,1294875.05958007
"1369",1209221.72100659,1212984.56684954,1301515.85258539
"1370",1199919.62733819,1204971.22500834,1289875.41187638
"1371",1198685.97382679,1203902.44204779,1288330.20349181
"1372",1209543.98000515,1213330.64317057,1301914.07971106
"1373",1200474.77306493,1205517.95812167,1290565.02687634
"1374",1208066.3113483,1212102.63059721,1300061.89846539
"1375",1201104.14925338,1206099.79772083,1291349.18014111
"1376",1203705.43394697,1208355.88573768,1294602.24643862
"1377",1199430.43134638,1204658.46301146,1289251.70207366
"1378",1188435.83901403,1195118.64070608,1275493.60703631
"1379",1192303.96001333,1198503.69200389,1280331.73891952
"1380",1182689.72983207,1190117.47965725,1268300.75300561
"1381",1184004.42072839,1191273.75199939,1269944.03314398
"1382",1189307.21637336,1195929.73808004,1276577.22994386
"1383",1182856.54137812,1190290.49167372,1268504.48427869
"1384",1175757.22695112,1184054.21893879,1259620.16095652
"1385",1177574.67092431,1185660.52751941,1261892.48574467
"1386",1170300.26137975,1179245.65147571,1252789.0834114
"1387",1166484.42510922,1175862.87739482,1248013.04795861
"1388",1181385.95667417,1189117.38528296,1266656.18314156
"1389",1183514.1404869,1190990.51195512,1269317.30561694
"1390",1182558.92726272,1190152.83338418,1268120.48171973
"1391",1165886.09526301,1175501.93195618,1247257.77321059
"1392",1170313.19698842,1179443.13423782,1252795.30177831
"1393",1175351.07614222,1183912.8417774,1259097.03506443
"1394",1170747.3074296,1179846.09142547,1253335.13854009
"1395",1167223.23264002,1176722.05301318,1248924.15505226
"1396",1169962.78692341,1179158.60724731,1252350.22426053
"1397",1162739.82411835,1172751.50178951,1243311.19208772
"1398",1163744.66286067,1173649.08082017,1244566.785211
"1399",1173634.98368512,1182466.38105705,1256939.89351544
"1400",1177012.94644894,1185456.33187556,1261164.73941442
"1401",1169858.16803084,1179142.67444375,1252211.01954658
"1402",1169695.02642264,1178999.00813618,1252005.23565529
"1403",1161139.76220777,1171406.46038097,1241299.22795853
"1404",1158471.42053183,1169023.61551498,1237958.93774248
"1405",1167919.84259029,1177482.87786235,1249779.14231092
"1406",1166544.51318682,1176261.57873935,1248056.66905019
"1407",1165594.92673973,1175417.72163936,1246866.88537648
"1408",1167551.31528896,1177160.76936867,1249313.05761817
"1409",1172529.64978798,1181587.60000814,1255540.28863222
"1410",1171278.48879294,1180480.44302731,1253973.17488412
"1411",1177052.1476687,1185600.48327227,1261195.51575836
"1412",1172698.72133914,1181758.42771489,1255746.84762371
"1413",1172088.05884065,1181218.7480221,1254981.12559448
"1414",1171275.88118018,1180500.27766253,1253963.26779459
"1415",1168395.56395333,1177947.70190128,1250357.75376925
"1416",1175068.73301133,1183878.57595796,1258705.56178351
"1417",1175928.9563417,1184640.32193461,1259780.21210336
"1418",1167200.24338316,1176928.77322793,1248857.18533851
"1419",1164276.35521937,1174329.35598395,1245197.15535687
"1420",1170792.1985519,1180138.64936548,1253348.11742342
"1421",1166489.21972451,1176323.01746305,1247962.56920348
"1422",1177612.64375983,1186223.94898147,1261878.53624536
"1423",1173586.75291422,1182671.84930844,1256839.68050822
"1424",1183078.72552194,1191075.27123857,1268714.37552389
"1425",1180310.78291325,1188643.43460617,1265249.46462079
"1426",1179329.62916177,1187780.40263583,1264020.18393583
"1427",1179191.63996422,1187659.94165552,1263845.87074074
"1428",1187947.68650262,1195380.43339489,1274799.77505847
"1429",1176710.06459003,1185537.49009153,1260737.60141033
"1430",1186904.24446948,1194542.13658645,1273490.89816438
"1431",1180060.05739686,1188543.7301351,1264925.79018802
"1432",1183513.16495365,1191587.77438716,1269244.65725196
"1433",1179007.29572765,1187629.20381294,1263605.25256528
"1434",1182352.03196117,1190579.75254112,1267788.52542955
"1435",1176213.80118196,1185181.74490645,1260106.70996749
"1436",1169541.81706418,1179287.52339077,1251757.06232821
"1437",1159104.65779713,1170018.34011708,1238696.42754216
"1438",1147592.26887878,1159713.48765261,1224290.46541641
"1439",1144108.13932414,1156567.58771187,1219929.46140653
"1440",1145529.31778014,1157855.83401446,1221705.97877957
"1441",1145144.24053675,1157508.36771194,1221222.50902153
"1442",1147177.29222362,1159349.22948857,1223764.60218103
"1443",1139380.60575864,1152305.10629722,1214007.72696493
"1444",1157615.7752302,1168885.43507918,1236821.90989665
"1445",1155365.29366067,1166869.13197168,1234004.44624574
"1446",1155932.19908389,1167379.22732745,1234712.09720016
"1447",1148545.30103398,1160749.76509817,1225467.949249
"1448",1151472.92341702,1163393.7932205,1229129.32926355
"1449",1147543.95455377,1159855.56695736,1224211.74231074
"1450",1162361.24279331,1173245.43289633,1242749.47224494
"1451",1174550.13299384,1184136.04454434,1257998.55055273
"1452",1173763.47211403,1183440.82487321,1257012.6193488
"1453",1175193.25004983,1184708.44915287,1258799.89639096
"1454",1170012.24134222,1180125.42915632,1252315.75718489
"1455",1155688.35067933,1167404.05423144,1234392.04407637
"1456",1150994.32776711,1163189.83752928,1228517.22149749
"1457",1145993.40820734,1158683.99532995,1222258.40983319
"1458",1157264.90492256,1168883.4003198,1236359.64541217
"1459",1159055.11303172,1170490.24239054,1238597.89268724
"1460",1171530.49449417,1181666.72561253,1254205.42886194
"1461",1172658.76404279,1182669.06550204,1255615.45861006
"1462",1169741.36211042,1180083.61758373,1251963.54420118
"1463",1165190.56536296,1176040.88197488,1246267.92619964
"1464",1160675.2299465,1172016.08352074,1240616.67741545
"1465",1169692.53301527,1180085.81233842,1251897.46590399
"1466",1165968.31906038,1176777.57819906,1247236.06829252
"1467",1166533.84927152,1177282.65808831,1247941.99858158
"1468",1168112.77409451,1178690.24686031,1249915.888209
"1469",1176322.37253189,1185996.23961338,1260186.07666274
"1470",1161908.76035582,1173249.98306836,1242150.10399693
"1471",1155893.29705133,1167873.2128424,1234621.89519924
"1472",1156126.88546595,1168084.03782942,1234912.4999125
"1473",1165163.78573338,1176200.1917299,1246217.808416
"1474",1161417.37407992,1172860.21642052,1241528.63704408
"1475",1168674.14136344,1179351.71987255,1250606.64315811
"1476",1161125.24575054,1172637.3175734,1241159.80385613
"1477",1161585.71768696,1173050.30497407,1241734.28523187
"1478",1150892.99873226,1163487.78872829,1228353.89416464
"1479",1147667.6258454,1160580.13158591,1224316.6464975
"1480",1148700.99000765,1161515.2570743,1225607.93062619
"1481",1139173.26888852,1152908.88445019,1213685.18485082
"1482",1133801.83517718,1148020.71500994,1206962.78588008
"1483",1134086.19014902,1148281.49085103,1207316.90970974
"1484",1134739.73338445,1148879.5756437,1208132.9618948
"1485",1135001.08522391,1149119.17536623,1208458.30420521
"1486",1131895.33908987,1146283.89053631,1204570.7335312
"1487",1130213.00144711,1144744.74135654,1202464.13156146
"1488",1132270.16208979,1146631.5970274,1205036.38984647
"1489",1137202.38674501,1151146.43411122,1211205.92822397
"1490",1134773.79141485,1148933.42343365,1208165.60863576
"1491",1139605.07042494,1153347.19463385,1214208.84382208
"1492",1148902.21673563,1161808.50968133,1225839.7721749
"1493",1156062.63742508,1168278.20516075,1234797.22943043
"1494",1156670.93092707,1168825.71191596,1235556.66514901
"1495",1168287.66132754,1179258.55565685,1250089.85711497
"1496",1167259.24101925,1178344.1479619,1248801.43651412
"1497",1180118.14669614,1189799.94685317,1264888.83818594
"1498",1180320.6357823,1189979.78750851,1265140.53141944
"1499",1184358.28162105,1193542.96374681,1270190.77278176
"1500",1179048.1763021,1188873.38479081,1263545.10789559
"1501",1169755.67221571,1180669.26161903,1251916.66567158
"1502",1174698.33442678,1185065.37765077,1258099.26351896
"1503",1173715.97503437,1184196.13818147,1256868.47433606
"1504",1183622.40281008,1192980.30244424,1269261.73565792
"1505",1197206.93043306,1204938.58857863,1286257.03550869
"1506",1203888.2231441,1210761.93371369,1294615.00783762
"1507",1200218.01088771,1207579.69715806,1290021.17715132
"1508",1203420.03103444,1210365.45800463,1294025.88364779
"1509",1215214.64529447,1220599.76851124,1308781.64389884
"1510",1224588.06500735,1228666.03026077,1320508.00553248
"1511",1239223.69057495,1241177.98839278,1338818.43913155
"1512",1251030.55882821,1251170.46903885,1353589.53157892
"1513",1234033.4147629,1236901.24069114,1332321.04381329
"1514",1244339.70325417,1245656.88150071,1345214.61086246
"1515",1250891.24651872,1251183.99039161,1353410.24068395
"1516",1245221.35637351,1246423.98966353,1346314.41302315
"1517",1241498.58523591,1243287.23565804,1341654.82066468
"1518",1248856.07030025,1249507.30266934,1350858.84486607
"1519",1262068.45262968,1260620.47811315,1367388.51652554
"1520",1249267.27523442,1249951.05155709,1351370.02225748
"1521",1254882.97827849,1254674.29896226,1358394.7287951
"1522",1256324.81539792,1255883.57697159,1360197.09428782
"1523",1259809.41247248,1258801.09097818,1364555.3610364
"1524",1276341.11424385,1272606.68338585,1385238.16518164
"1525",1270404.37717388,1267704.64967716,1377808.45864857
"1526",1270959.88399608,1268166.95529922,1378501.8476734
"1527",1265972.02526237,1264034.7005204,1372259.37771467
"1528",1270498.57324961,1267800.63338214,1377921.3334452
"1529",1264793.59668209,1263071.74697109,1370781.6056528
"1530",1263482.62283227,1261982.40373962,1369139.6540608
"1531",1269813.05701348,1267257.29747605,1377058.63219721
"1532",1275328.06811989,1271834.22688041,1383957.35298245
"1533",1278576.49133584,1274521.07906626,1388020.11899913
"1534",1278585.01100279,1274529.82989709,1388029.11769531
"1535",1271213.02285974,1268451.13709257,1378803.62501961
"1536",1268186.59758395,1265944.51915734,1375015.30060344
"1537",1276009.55973847,1272442.37439076,1384801.72974005
"1538",1279543.90638699,1275364.16111558,1389222.24315557
"1539",1277355.39440009,1273561.67961136,1386482.31584646
"1540",1280950.99765334,1276531.92553026,1390979.47352581
"1541",1280891.61055296,1276484.75002867,1390903.5072747
"1542",1269404.40404922,1267025.62246648,1376529.05338611
"1543",1269656.73421096,1267236.67984422,1376843.10777337
"1544",1255106.7986841,1255164.8179472,1358636.56733106
"1545",1262708.55448803,1261535.16419783,1368146.22308182
"1546",1259792.69157855,1259106.13817808,1364496.23429837
"1547",1257231.24041468,1256968.43559458,1361289.68549101
"1548",1253514.85676023,1253860.91617212,1356638.08515146
"1549",1247125.2162865,1248502.87225069,1348641.70587962
"1550",1248848.06042194,1249955.74694404,1350795.66735077
"1551",1257562.90240645,1257289.97530727,1361698.01653068
"1552",1250990.7599815,1251793.32968472,1353473.29081747
"1553",1244453.4366846,1246302.24287288,1345292.13079728
"1554",1249196.77853037,1250307.15910499,1351225.33900359
"1555",1256496.65142984,1256449.37488644,1360357.2788643
"1556",1263760.2138681,1262532.03174071,1369443.78707594
"1557",1267108.95242585,1265323.84277052,1373632.06764829
"1558",1265860.6781865,1264287.68788538,1372068.5658089
"1559",1264399.50855848,1263073.64872312,1370238.68925921
"1560",1267353.8603008,1265535.67888587,1373933.51304808
"1561",1260057.41976148,1259472.53941435,1364802.54553418
"1562",1256366.31698598,1256391.35259847,1360182.57663036
"1563",1253112.19502542,1253667.952456,1356109.3581222
"1564",1246519.29140799,1248136.77107359,1347858.65600496
"1565",1257716.54700161,1257575.36570694,1361867.00109259
"1566",1248445.5012551,1249820.81756557,1350265.40754344
"1567",1257230.47286912,1257217.56460676,1361255.50291579
"1568",1268328.60669373,1266508.30817352,1375139.82684604
"1569",1263229.84498608,1262273.92361347,1368758.59508631
"1570",1268051.39844253,1266294.80946365,1374789.6616599
"1571",1267029.66915181,1265447.41750243,1373509.61286025
"1572",1256202.87352728,1256445.51378488,1359961.46506373
"1573",1242392.48620191,1244879.53336115,1342680.24733112
"1574",1240714.68648354,1243462.64528876,1340579.32321238
"1575",1238680.40202826,1241742.34121153,1338032.36539082
"1576",1239760.80039449,1242659.59004135,1339382.49871554
"1577",1240629.60693291,1243396.97790954,1340467.88834529
"1578",1229622.63486672,1234082.19103844,1326694.30378496
"1579",1214620.09714505,1221286.47794916,1307921.4674765
"1580",1220415.56703062,1226283.53806988,1315171.09828621
"1581",1220498.04295891,1226355.73461307,1315272.63105658
"1582",1224473.70772248,1229769.84445248,1320245.32169765
"1583",1219288.55328216,1225332.77447378,1313755.99535081
"1584",1216618.10900489,1223039.72081424,1310413.07435998
"1585",1214944.78489488,1221600.70040447,1308317.75012242
"1586",1217884.07825875,1224135.15088578,1311993.73286819
"1587",1213128.49617401,1220046.73441989,1306041.88745265
"1588",1210495.3535788,1217775.68870942,1302745.63832641
"1589",1216435.16852014,1222912.59397755,1310175.87366991
"1590",1215592.46087006,1222188.39808765,1309119.81674701
"1591",1206700.5751964,1214530.29840328,1297992.62828102
"1592",1212961.82632165,1219960.12138284,1305825.04457782
"1593",1210028.23518917,1217429.20027919,1302152.87424175
"1594",1203510.68527257,1211792.85769657,1293996.45467498
"1595",1199709.20403887,1208490.67050448,1289238.38024427
"1596",1208839.68873842,1216448.2518558,1300660.78158923
"1597",1201932.61390813,1210470.81962874,1292016.98845047
"1598",1187645.76843611,1198042.55454427,1274139.62628477
"1599",1190681.74504616,1200712.99073537,1277936.57910815
"1600",1198153.3991386,1207268.34951479,1287283.45159749
"1601",1191760.43092069,1201692.39229545,1279282.90865213
"1602",1189499.56818158,1199711.75017707,1276452.45608185
"1603",1188153.84286303,1198531.42001406,1274767.02345217
"1604",1187975.88686725,1198376.24101512,1274542.70379914
"1605",1183959.88509903,1194847.38260372,1269516.22127563
"1606",1185083.65352525,1195839.28018161,1270920.61921941
"1607",1179898.02928971,1191272.97203748,1264430.70506479
"1608",1186663.32946345,1197256.00918126,1272893.78753106
"1609",1197651.96200716,1206925.00729957,1286641.10345864
"1610",1207674.916349,1215674.30692849,1299180.16282004
"1611",1211807.31093846,1219256.76388924,1304348.95381927
"1612",1207127.39086179,1215213.72457803,1298491.77670823
"1613",1205207.81155544,1213550.76995435,1296088.33796901
"1614",1216902.16505719,1223705.11718838,1310718.65195929
"1615",1218545.48888678,1225121.39678343,1312773.11762375
"1616",1211088.04018561,1218709.37820201,1303440.69669774
"1617",1214037.76380346,1221261.0528928,1307129.72977729
"1618",1221797.14886296,1227957.21063959,1316836.61125262
"1619",1227442.78309103,1232803.69869603,1323898.76768767
"1620",1237357.58148137,1241280.30566168,1336302.50232255
"1621",1238195.11391005,1241992.86434442,1337348.7617862
"1622",1244494.45181272,1247339.98090133,1345228.83225891
"1623",1241448.88368636,1244768.00916789,1341416.5563081
