"","V_bh","V_daily"
"203",998191.409070027,999106.416349206
"204",997345.090428374,998242.432222222
"205",996380.638295877,997257.158412698
"206",996124.987108448,996994.494920635
"207",997759.471774534,998662.595555556
"208",993487.281898386,994304.05968254
"209",990219.226694419,990954.30920635
"210",994688.915140776,995546.983809524
"211",994669.530935036,995525.390952381
"212",995536.147910631,996410.54015873
"213",995634.897195736,996509.831111111
"214",993666.310391059,994495.112063492
"215",990870.78915047,991628.473650794
"216",991737.406126065,992517.096190476
"217",992013.355647437,992798.450476191
"218",993411.573331833,994232.122698413
"219",994455.390543695,995300.590476191
"220",994672.273319645,995520.937936508
"221",993885.021423415,994712.763333334
"222",994220.037690209,995054.299047619
"223",995618.255374605,996485.520634921
"224",996130.471877666,997007.96984127
"225",996583.621635305,997469.844920635
"226",997391.171865478,998293.925873016
"227",995895.11902418,996763.478571429
"228",998297.471380755,999220.727777778
"229",994852.215940521,995701.382222223
"230",997077.368060829,997979.793809524
"231",998003.051781847,998924.682698413
"232",998456.201539485,999386.053333334
"233",995247.21308094,996107.38984127
"234",997767.69892836,998688.45936508
