"","V_bh","V_daily"
"584",1143398.10714,1160121.68904762
"585",1147222.93748069,1163701.03111112
"586",1147741.55708907,1164191.55809524
"587",1148862.71042904,1165243.70095239
"588",1149710.92113846,1166039.90555556
"589",1154632.6718623,1170625.03190477
"590",1153523.9354093,1169605.69492064
"591",1144808.8543276,1161541.02825397
"592",1151790.54943294,1168068.9320635
"593",1162294.74943065,1177826.16190477
"594",1160392.93439077,1176083.8168254
"595",1158794.96114716,1174617.88031747
"596",1150146.82825786,1166632.26825397
"597",1155362.12105606,1171490.41666667
"598",1152605.42909786,1168944.68761905
"599",1159391.42948696,1175250.76539683
"600",1156778.93363546,1172843.88126985
"601",1165089.29286687,1180548.92190477
"602",1171123.41355672,1186110.99619048
"603",1159241.16798846,1175252.2668254
"604",1162499.51362424,1178271.7668254
"605",1161215.68189881,1177095.62793651
"606",1164355.58073265,1179999.69142858
"607",1170745.04182832,1185888.78603175
"608",1162163.85713141,1178032.39492064
"609",1163048.11686751,1178855.99015874
"610",1164014.77437887,1179755.60920635
"611",1141554.7144116,1159091.2
"612",1148268.61674735,1165394.74507937
"613",1146907.53710761,1164133.24825397
"614",1138537.49670981,1156322.56587302
"615",1143819.73770042,1161293.43190477
"616",1141526.53322805,1159153.9084127
"617",1148497.92861148,1165698.93761905
"618",1140884.91777389,1158595.37285715
"619",1148881.13548712,1166116.99825397
"620",1146948.42128151,1164322.70142858
"621",1146900.55618498,1164284.96317461
"622",1139060.95146542,1156969.68698413
"623",1133914.72402467,1152139.55301588
"624",1138728.32766849,1156688.33650794
"625",1135060.11032147,1153240.06666667
"626",1140239.354093,1158133.94190477
"627",1137271.51783569,1155351.15968255
"628",1134406.67879745,1152659.42634921
"629",1123168.16584841,1142059.58984128
"630",1123980.32753116,1142839.24857143
"631",1126594.94054772,1145337.43904763
"632",1133277.94371774,1151701.7168254
"633",1134218.85192433,1152597.48269842
"634",1136060.98579783,1154345.53031747
"635",1140519.24903583,1158559.02142858
"636",1140625.87976791,1158665.70333334
"637",1146042.01714331,1163762.4252381
"638",1143934.20766528,1161796.43761905
"639",1145554.89751777,1163323.12857144
"640",1142427.41557089,1160402.75714286
"641",1150603.8784175,1168093.77460318
"642",1151405.74037834,1168849.75777778
"643",1156554.08498415,1173655.48476191
"644",1156325.97475424,1173451.23428572
"645",1158667.64514025,1175636.65793651
"646",1160077.19069363,1176952.51095239
"647",1158020.87982513,1175055.54158731
"648",1157164.48655886,1174268.17079366
"649",1159444.35861343,1176391.78825397
"650",1164453.65697348,1181048.87714286
"651",1163180.12496996,1179879.64063493
"652",1163338.25431158,1180033.63650794
"653",1162950.4983921,1179683.07238096
"654",1168346.03632369,1184677.97238096
"655",1166789.2619677,1183253.26285715
"656",1170310.25051212,1186508.88984128
"657",1168027.34576166,1184415.89587302
"658",1169817.98102562,1186075.56253969
"659",1172818.83361371,1188845.79269842
"660",1172472.27658187,1188535.86809524
"661",1166666.86693904,1183212.12761905
"662",1167932.21638571,1184387.23873016
"663",1167750.45490438,1184227.63952381
"664",1179521.52069672,1195092.78238096
"665",1179468.50573923,1195053.05000001
"666",1183164.58955608,1198442.18968255
"667",1182653.23697371,1197985.52634921
"668",1184788.91292157,1199943.56920636
"669",1189530.41851203,1204270.75349207
"670",1191645.49501608,1206198.13650794
"671",1192195.01379018,1206705.91095239
"672",1194413.0875133,1208722.55126985
"673",1193355.84966984,1207775.50301588
"674",1200837.08128769,1214554.69507937
"675",1201314.50200845,1214993.99111112
"676",1200705.30206796,1214456.37301588
"677",1206147.18874813,1219369.47111112
"678",1204291.72245683,1217715.22380953
