"","V_bh","V_daily"
"81",990391.815862355,990637.291825397
"82",987607.5020656,987805.162180952
"83",986578.645450955,986754.502025397
"84",987763.191370274,987962.168850794
"85",986658.01053032,986833.678295238
"86",983950.020958875,984067.300320635
"87",989485.047720813,989732.885298413
"88",989524.730260496,989771.885298413
"89",988801.170547087,989033.740298413
"90",990596.310268879,990861.616352381
"91",988422.590274598,988649.052534921
"92",987088.436758716,987287.204579365
"93",982548.665779852,982649.963468254
"94",983504.239023244,983628.40421746
"95",983467.597337617,983588.902712698
"96",986025.9793125,986209.854507936
"97",984997.122697855,985156.021441269
"98",985494.750589393,985663.638892063
"99",983321.030595111,983437.455615873
"100",987558.545526795,987781.932901587
"101",990193.251726987,990471.118390476
"102",990919.852294452,991209.80661746
"103",989967.319905116,990238.812190476
"104",989014.78751578,989266.706880952
"105",993786.572024627,994132.843852381
"106",994207.875690855,994559.3879
"107",993407.991752138,993746.487020634
"108",994592.537671457,994948.49325873
